name
ผู้ประกอบวิชาชีพด้านฐานข้อมูลและเครือข่าย
นักออกแบบและผู้บริหารฐานข้อมูล
ผู้บริหารระบบงานคอมพิวเตอร์
ผู้ประกอบวิชาชีพด้านเครือข่ายคอมพิวเตอร์
ผู้ประกอบวิชาชีพด้านฐานข้อมูลและเครือข่าย  ซึ่งมิได้จัดประเภทไว้ในที่อื่น
ผู้ประกอบวิชาชีพด้านกฎหมาย  สังคม  และวัฒนธรรม
ผู้ประกอบวิชาชีพด้านกฎหมาย
ทนายความ
ผู้พิพากษา
ผู้ประกอบวิชาชีพด้านกฎหมาย ซึ่งมิได้จัดประเภทไว้ในที่อื่น
บรรณารักษ์  ผู้เก็บหรือดูแลเอกสารหรือบันทึกสำคัญ  และภัณฑารักษ์
ผู้เก็บหรือดูแลเอกสารหรือบันทึกสำคัญ  และภัณฑารักษ์
บรรณารักษ์และผู้ประกอบวิชาชีพด้านงานสารสนเทศที่เกี่ยวข้อง
ผู้ประกอบวิชาชีพด้านสังคมและศาสนา
นักเศรษฐศาสตร์
นักสังคมวิทยา นักมานุษยวิทยา   และผู้ประกอบวิชาชีพที่เกี่ยวข้อง
นักปรัชญา นักประวัติศาสตร์  และนักรัฐศาสตร์
นักจิตวิทยา
ผู้ประกอบวิชาชีพด้านสังคมสงเคราะห์และให้คำปรึกษา
ผู้ประกอบวิชาชีพด้านศาสนา
นักประพันธ์   นักหนังสือพิมพ์  และนักภาษาศาสตร์
นักประพันธ์และนักเขียนอื่นๆ
นักหนังสือพิมพ์
นักแปล ล่าม และนักภาษาศาสตร์อื่นๆ
ผู้สร้างสรรค์งานศิลปะและศิลปินการแสดง
นักทัศนศิลป์
นักดนตรี นักร้อง  และนักประพันธ์เพลง
นักเต้นรำและนักออกแบบท่าเต้น
ผู้กำกับและผู้ผลิตภาพยนตร์ ละคร และงานสาขาอื่นๆ ที่เกี่ยวข้อง
นักแสดง
ผู้ประกาศทางวิทยุ โทรทัศน์  และผู้ประกาศด้านอื่นๆ
ผู้สร้างสรรค์งานศิลปะและศิลปินการแสดง  ซึ่งมิได้จัดประเภทไว้ในที่อื่น
เจ้าหน้าที่เทคนิคและผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่างๆ
ผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านวิทยาศาสตร์และวิศวกรรมศาสตร์
ช่างเทคนิคด้านวิทยาศาสตร์กายภาพและวิศวกรรมศาสตร์
ช่างเทคนิคด้านเคมีและวิทยาศาสตร์กายภาพ
ช่างเทคนิคด้านวิศวกรรมโยธา
ช่างเทคนิคด้านวิศวกรรมไฟฟ้า
ช่างเทคนิคด้านวิศวกรรมอิเล็กทรอนิกส์
ช่างเทคนิคด้านวิศวกรรมเครื่องกล
ช่างเทคนิคด้านวิศวกรรมเคมี
ช่างเทคนิคด้านเหมืองแร่และโลหะวิทยา
ช่างเขียนแบบ
ช่างเทคนิคด้านวิทยาศาสตร์กายภาพและวิศวกรรมศาสตร์  ซึ่งมิได้จัดประเภทไว้ในที่อื่น
หัวหน้าคุมงานด้านเหมืองแร่  การผลิต  และการก่อสร้าง
หัวหน้าคุมงานด้านเหมืองแร่
หัวหน้าคุมงานด้านการผลิต
หัวหน้าคุมงานด้านการก่อสร้าง
ช่างเทคนิคควบคุมกระบวนการ
ช่างเทคนิคควบคุมเครื่องจักรโรงงานผลิตพลังงาน
ช่างเทคนิคควบคุมเครื่องจักรไอน้ำและหม้อน้ำ
ช่างเทคนิคควบคุมเครื่องจักรโรงงานแปรรูปทางเคมี
ช่างเทคนิคควบคุมเครื่องจักรโรงงานกลั่นปิโตรเลียมและก๊าซธรรมชาติ
ช่างเทคนิคควบคุมกระบวนการผลิตโลหะ
ช่างเทคนิคควบคุมกระบวนการอื่นๆ  ซึ่งมิได้จัดประเภทไว้ในที่อื่น
เจ้าหน้าที่เทคนิคด้านวิทยาศาสตร์สิ่งมีชีวิตและผู้ประกอบวิชาชีพที่เกี่ยวข้อง
เจ้าหน้าที่เทคนิคด้านวิทยาศาสตร์สิ่งมีชีวิต  (ยกเว้นแพทย์)
เจ้าหน้าที่เทคนิคด้านการเกษตรและการประมง
เจ้าหน้าที่เทคนิคด้านการป่าไม้
ผู้ควบคุมและช่างเทคนิคประจำเรือและอากาศยาน
ช่างเทคนิคหรือช่างเครื่องประจำเรือ
เจ้าหน้าที่ประจำห้องบังคับการเรือและผู้นำร่อง
นักบินและผู้ประกอบวิชาชีพอื่นๆ ที่เกี่ยวข้อง
ผู้ควบคุมการจราจรทางอากาศ
ช่างเทคนิคความปลอดภัยด้านการจราจรทางอากาศ
ผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านสุขภาพ
เจ้าหน้าที่เทคนิคด้านการแพทย์และเภสัชกร
เจ้าหน้าที่เทคนิคด้านการสร้างภาพทางการแพทย์และอุปกรณ์การบำบัดรักษาโรค
เจ้าหน้าที่เทคนิคในห้องปฏิบัติการทางการแพทย์และพยาธิวิทยา
เจ้าหน้าที่เทคนิคด้านเภสัชกรรมและผู้ช่วย
เจ้าหน้าที่เทคนิคด้านอุปกรณ์การแพทย์เทียมและฟันเทียม
ผู้ประกอบวิชาชีพที่เกี่ยวข้องกับการพยาบาลและการผดุงครรภ์
ผู้ประกอบวิชาชีพที่เกี่ยวข้องกับการพยาบาล
ผู้ประกอบวิชาชีพที่เกี่ยวข้องกับการผดุงครรภ์
ผู้ประกอบวิชาชีพที่เกี่ยวข้องกับแพทย์แผนโบราณและแพทย์ทางเลือก
ผู้ช่วยและผู้ประกอบวิชาชีพที่เกี่ยวข้องกับสัตวแพทย์
ผู้ประกอบวิชาชีพอื่นๆ  ที่เกี่ยวข้องกับด้านสุขภาพ
ผู้ช่วยทันตแพทย์และนักทันตกรรมบำบัด
เจ้าหน้าที่เวชระเบียนและเจ้าหน้าที่เทคนิคด้านข้อมูลสุขภาพ
เจ้าหน้าที่ด้านสุขภาพของชุมชน
ผู้ตรวจวัดสายตาและช่างประกอบแว่นตา
เจ้าหน้าที่เทคนิคและผู้ช่วยด้านกายภาพบำบัด
ผู้ช่วยด้านการแพทย์
ผู้ตรวจสอบด้านสิ่งแวดล้อม การทำงาน สุขภาพ และงานที่เกี่ยวข้อง
ผู้ปฏิบัติงานด้านรถพยาบาล
ผู้ประกอบวิชาชีพอื่นๆ  ที่เกี่ยวข้องกับด้านสุขภาพ   ซึ่งมิได้จัดประเภทไว้ในที่อื่น
ผู้ประกอบวิชาชีพที่เกี่ยวข้องกับธุรกิจและการบริหาร
ผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านการเงินและการคำนวณ
นายหน้าค้าหลักทรัพย์และการเงิน
เจ้าหน้าที่สินเชื่อและให้กู้ยืม
ผู้ประกอบวิชาชีพที่เกี่ยวข้องทางด้านบัญชี
ผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านสถิติ คณิตศาสตร์  และคณิตศาสตร์ประกันภัย
ผู้ประเมินราคาและมูลค่าความเสียหาย
ตัวแทนและนายหน้าซื้อขาย
ตัวแทนขายประกันภัย
ตัวแทนขายด้านการค้า
ผู้จัดซื้อ
นายหน้าทางการค้า
ตัวแทนการให้บริการทางธุรกิจ
ตัวแทนพิธีการศุลกากรและตัวแทนผู้รับจัดการขนส่งสินค้า
นักวางแผนการจัดงานและการประชุม
ตัวแทนจัดหางานและผู้ทำสัญญาด้านแรงงาน
ตัวแทนอสังหาริมทรัพย์และผู้จัดการทรัพย์สิน
ตัวแทนการให้บริการทางธุรกิจ   ซึ่งมิได้จัดประเภทไว้ในที่อื่น
เลขานุการด้านการบริหารและเลขานุการเฉพาะด้าน
หัวหน้าคุมงานในสำนักงาน
เลขานุการด้านกฎหมาย
เลขานุการด้านการบริหารและเลขานุการผู้บริหาร
เลขานุการด้านการแพทย์
ผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านกฎระเบียบของรัฐ
เจ้าหน้าที่ประจำด่านศุลกากรและบริเวณพรมแดน
เจ้าหน้าที่สรรพากรและสรรพสามิตของรัฐ
เจ้าหน้าที่ด้านการดูแลสิทธิประโยชน์ทางสังคมของรัฐ
เจ้าหน้าที่ด้านการออกใบอนุญาตของรัฐ
ตำรวจสืบสวนและนักสืบ
ผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านกฎระเบียบของรัฐ  ซึ่งมิได้จัดประเภทไว้ในที่อื่น
ผู้ประกอบวิชาชีพที่เกี่ยวข้องกับกฎหมาย สังคม วัฒนธรรม และด้านอื่นๆ ที่เกี่ยวข้อง
ผู้ประกอบวิชาชีพที่เกี่ยวข้องกับกฎหมาย  สังคม  และศาสนา
ผู้ประกอบวิชาชีพที่เกี่ยวข้องกับกฎหมายและงานที่เกี่ยวข้อง
ผู้ประกอบวิชาชีพที่เกี่ยวข้องกับงานสังคมสงเคราะห์
ผู้ประกอบวิชาชีพที่เกี่ยวข้องกับศาสนา
นักกีฬาและเจ้าหน้าที่ด้านการสร้างสมรรถภาพของร่างกาย
นักกรีฑาและนักกีฬา
เจ้าหน้าที่และผู้ฝึกสอนกีฬา
ผู้ฝึกสอนและผู้ดูแลโปรแกรมการสร้างสมรรถภาพของร่างกายและการนันทนาการ
ผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านศิลปะ วัฒนธรรม และการประกอบอาหาร
ช่างถ่ายภาพ
นักออกแบบตกแต่งภายในและมัณฑนากร
ช่างเทคนิคดูแลห้องแสดงภาพ  ห้องสมุด  และพิพิธภัณฑ์
หัวหน้าพ่อครัว/ แม่ครัว
ผู้ประกอบวิชาชีพ ที่เกี่ยวข้องกับด้านศิลปะ วัฒนธรรม  ซึ่งมิได้จัดประเภทไว้ในที่อื่น
ช่างเทคนิคด้านเทคโนโลยีสารสนเทศและการสื่อสาร
ช่างเทคนิคปฏิบัติการและให้ความช่วยเหลือ และแก้ปัญหากับผู้ใช้งานด้านเทคโนโลยีสารสนเทศ  และการสื่อสาร
ช่างเทคนิคปฏิบัติการด้านเทคโนโลยีสารสนเทศและการสื่อสาร
ช่างเทคนิคให้ความช่วยเหลือและแก้ปัญหาด้านเทคโนโลยีสารสนเทศและการสื่อสารกับผู้ใช้งาน
ช่างเทคนิคด้านเครือข่ายและระบบคอมพิวเตอร์
ช่างเทคนิคด้านเว็บไซต์
ช่างเทคนิคด้านการติดต่อสื่อสาร
ช่างเทคนิคด้านการแพร่ภาพกระจายเสียงและโสตทัศนูปกรณ์
ช่างเทคนิควิศวกรโทรคมนาคม
เสมียน
เสมียนทั่วไปและพนักงานใช้อุปกรณ์ที่มีแผงพิมพ์
เสมียนทั่วไป
เลขานุการทั่วไป
พนักงานใช้อุปกรณ์ที่มีแผงพิมพ์
พนักงานพิมพ์ดีดและเจ้าหน้าที่เครื่องประมวลผลคำ
เจ้าหน้าที่บันทึกข้อมูล
เสมียนด้านการให้บริการลูกค้า
เสมียนรับฝาก- ถอนเงินของธนาคาร  เสมียนเก็บเงิน  และเสมียนที่เกี่ยวข้อง
เสมียนรับฝาก- ถอนเงินของธนาคาร  และเสมียนที่เกี่ยวข้อง
เจ้ามือรับพนัน  คนเก็บและจ่ายเงินพนัน  และพนักงานที่เกี่ยวข้องกับการพนัน
เสมียนโรงรับจำนำและผู้ให้กู้ยืมเงิน
พนักงานเร่งรัดหนี้สินและพนักงานที่เกี่ยวข้อง
พนักงานให้บริการข้อมูลข่าวสารแก่ลูกค้า
เสมียนและเจ้าหน้าที่ให้คำปรึกษาด้านการท่องเที่ยว
พนักงานศูนย์บริการข้อมูลข่าวสาร
พนักงานควบคุมแผงเครื่องติดต่อทางโทรศัพท์ (พนักงานต่อโทรศัพท์)
พนักงานต้อนรับของโรงแรม
พนักงานบริการติดต่อสอบถาม
พนักงานต้อนรับทั่วไป
พนักงานสัมภาษณ์ในโครงการสำรวจและวิจัยตลาด
พนักงานให้บริการข้อมูลข่าวสารแก่ลูกค้า   ซึ่งมิได้จัดประเภทไว้ในที่อื่น
เสมียนบันทึกรายการตัวเลข  วัสดุ  และสินค้า
เสมียนบันทึกรายการตัวเลข
เสมียนด้านบัญชีและการลงรายการบัญชี
เสมียนด้านสถิติ  การเงิน  และการประกันภัย
เสมียนงานเงินเดือน
เสมียนบันทึกรายการวัสดุและขนส่ง
เสมียนคลังสินค้า
เสมียนด้านการผลิต
เสมียนด้านการขนส่ง
เสมียนอื่นๆ
เสมียนห้องสมุด
เสมียนรับส่งและแยกประเภทจดหมาย  ไปรษณียภัณฑ์
เสมียนลงรหัส   เสมียนพิสูจน์อักษร  และเสมียนที่เกี่ยวข้อง
เสมียนช่วยกรอกแบบฟอร์มและเจ้าหน้าที่ที่เกี่ยวข้อง
เสมียนจัดเก็บและทำสำเนาเอกสาร
เสมียนด้านบุคลากร
เสมียนอื่นๆ ซึ่งมิได้จัดประเภทไว้ในที่อื่น
พนักงานบริการและผู้จำหน่ายสินค้า
พนักงานบริการส่วนบุคคล
พนักงานต้อนรับและบริการในการเดินทาง   พนักงานประจำยานพาหนะ  และมัคคุเทศก์
พนักงานต้อนรับและบริการในการเดินทาง
พนักงานดูแลและเก็บค่าโดยสารยานพาหนะ
มัคคุเทศก์
พ่อครัว/แม่ครัว
พนักงานเสิร์ฟอาหารและเครื่องดื่ม และพนักงานผสมเครื่องดื่ม (บาร์เทนเดอร์)
พนักงานเสิร์ฟอาหารและเครื่องดื่ม
พนักงานผสมเครื่องดื่ม (บาร์เทนเดอร์)
ช่างแต่งผม  ช่างเสริมสวย  และผู้ปฏิบัติงานที่เกี่ยวข้อง
ช่างแต่งผม
ช่างเสริมสวยและผู้ปฏิบัติงานที่เกี่ยวข้อง
หัวหน้าคุมงานด้านความเรียบร้อยของอาคารสถานที่และงานแม่บ้าน
หัวหน้าคุมงานด้านการทำความสะอาดและงานแม่บ้านในสำนักงาน โรงแรม และสถานประกอบการอื่นๆ
พนักงานดูแลงานบ้าน/แม่บ้าน
พนักงานดูแลความเรียบร้อยของอาคารสถานที่
พนักงานบริการส่วนบุคคลอื่นๆ
โหร ผู้ทำนายโชคชะตา  และผู้ประกอบอาชีพที่เกี่ยวข้อง
เพื่อนร่วมกิจกรรมและผู้ดูแลของใช้ส่วนตัว
สัปเหร่อและเจ้าหน้าที่ฉีดยาศพ
ช่างตัดแต่งขนสัตว์เลี้ยงและพนักงานดูแลสัตว์เลี้ยง
ครูสอนขับรถ
พนักงานบริการส่วนบุคคล  ซึ่งมิได้จัดประเภทไว้ในที่อื่น
ผู้จำหน่ายสินค้า
"ผู้จำหน่ายสินค้าตามถนนและตลาด
"
ผู้จำหน่ายสินค้าตามแผงลอยและตลาด
ผู้จำหน่ายอาหารตามถนน
ผู้จำหน่ายสินค้าในร้านค้า
เจ้าของร้านค้า
หัวหน้าคุมงานในร้านค้า
พนักงานช่วยขายในร้านค้า
พนักงานแคชเชียร์และเสมียนขายตั๋ว
ผู้จำหน่ายสินค้าอื่นๆ
นายแบบและนางแบบแฟชั่น  และผู้แสดงแบบอื่นๆ
พนักงานสาธิตสินค้า
ผู้จำหน่ายสินค้าตามบ้าน
พนักงานขายในศูนย์บริการลูกค้า
พนักงานบริการในสถานีบริการน้ำมันเชื้อเพลิง
พนักงานเคาน์เตอร์บริการอาหาร
ผู้จำหน่ายสินค้าอื่นๆ ซึ่งมิได้จัดประเภทไว้ในที่อื่น
ผู้ปฏิบัติงานดูแลส่วนบุคคล
ผู้ปฏิบัติงานดูแลเด็กและครูผู้ช่วย
ผู้ปฏิบัติงานดูแลเด็ก
ครูผู้ช่วย
ผู้ปฏิบัติงานดูแลส่วนบุคคลด้านสุขภาพ
ผู้ช่วยงานดูแลสุขภาพ
ผู้ดูแลส่วนบุคคลตามบ้าน
ผู้ดูแลส่วนบุคคลด้านสุขภาพ  ซึ่งมิได้จัดประเภทไว้ในที่อื่น
ผู้ให้บริการด้านการป้องกันภัย
พนักงานดับเพลิง
เจ้าหน้าที่ตำรวจ
ผู้คุมนักโทษ
พนักงานรักษาความปลอดภัย
ผู้ให้บริการด้านการป้องกันภัย  ซึ่งมิได้จัดประเภทไว้ในที่อื่น
ผู้ปฏิบัติงานที่มีฝีมือด้านการเกษตร ป่าไม้ และประมง
ผู้ปฏิบัติงานที่มีฝีมือด้านการเกษตรเพื่อการค้าขาย
ผู้ปฏิบัติงานด้านการปลูกพืชสวนและพืชไร่เพื่อการค้าขาย
ผู้ปฏิบัติงานด้านการปลูกพืชไร่และพืชผัก
ผู้ปฏิบัติงานด้านการปลูกไม้ยืนต้นและไม้ผล
ผู้ปฏิบัติงานด้านการปลูกพืชสวน  ไม้ดอกไม้ประดับ  และพืชในเรือนเพาะชำ
ผู้ปฏิบัติงานด้านการปลูกพืชแบบผสมผสาน
ผู้เลี้ยงสัตว์
ผู้เลี้ยงปศุสัตว์และผลิตผลิตภัณฑ์นม
ผู้เลี้ยงสัตว์ปีก
ผู้เลี้ยงผึ้งและไหม
ผู้เลี้ยงสัตว์เพื่อการค้าขาย  ซึ่งมิได้จัดประเภทไว้ในที่อื่น
ผู้ปฏิบัติงานด้านการปลูกพืชร่วมกับการเลี้ยงสัตว์
ผู้ปฏิบัติงานที่มีฝีมือด้านการป่าไม้  ประมง  และล่าสัตว์เพื่อการค้าขาย
ผู้ปฏิบัติงานด้านการป่าไม้และงานที่เกี่ยวข้อง
ผู้ปฏิบัติงานด้านการประมง   ล่าสัตว์  และวางกับดักสัตว์ต่างๆ
ผู้ปฏิบัติงานด้านการเพาะเลี้ยงสัตว์น้ำ
ผู้ปฏิบัติงานด้านการประมงน้ำจืดและประมงชายฝั่งทะเล
ผู้ปฏิบัติงานด้านการประมงทะเลน้ำลึก
ผู้ปฏิบัติงานด้านการล่าสัตว์และวางกับดักสัตว์ต่างๆ
ผู้ปฏิบัติงานด้านการเกษตร ประมง ล่าสัตว์ และเก็บพืชผลเพื่อการดำรงชีพ
ผู้ปฏิบัติงานด้านการปลูกพืชเพื่อการดำรงชีพ
ผู้ปฏิบัติงานด้านการเลี้ยงสัตว์เพื่อการดำรงชีพ
ผู้ปฏิบัติงานด้านการปลูกพืชร่วมกับการเลี้ยงสัตว์เพื่อการดำรงชีพ
ผู้ปฏิบัติงานด้านการประมง  ล่าสัตว์  และเก็บพืชผลเพื่อการดำรงชีพ
ช่างฝีมือและผู้ปฏิบัติงานที่เกี่ยวข้อง
ช่างก่อสร้างและผู้ปฏิบัติงานที่เกี่ยวข้อง (ยกเว้นช่างไฟฟ้า)
ช่างก่อสร้างโครงสร้างอาคาร  สิ่งปลูกสร้าง  และผู้ปฏิบัติงานที่เกี่ยวข้อง
ช่างก่อสร้างที่อยู่อาศัย
ช่างก่ออิฐและผู้ปฏิบัติงานที่เกี่ยวข้อง
ช่างหิน ตัดหิน  เจาะสกัดหิน  และแกะหิน
ช่างหล่อเทคอนกรีต  ตกแต่งผิวซีเมนต์  และผู้ปฏิบัติงานที่เกี่ยวข้อง
ช่างไม้
ช่างก่อสร้างโครงสร้างอาคาร  สิ่งปลูกสร้าง  และผู้ปฏิบัติงานที่เกี่ยวข้อง  ซึ่งมิได้จัดประเภทไว้ในที่อื่น
ช่างตกแต่งอาคาร สิ่งปลูกสร้าง และผู้ปฏิบัติงานที่เกี่ยวข้อง
ช่างมุงหลังคา
ช่างปูพื้นและกระเบื้อง
ช่างฉาบปูนและตกแต่งงานปูน
ช่างติดตั้งฉนวน
ช่างติดกระจก
ช่างประปาและวางท่อ
ช่างเครื่องระบบปรับอากาศและระบบทำความเย็น
ช่างทาสี  ช่างทำความสะอาดโครงสร้างอาคาร  สิ่งปลูกสร้าง  และผู้ปฏิบัติงานที่เกี่ยวข้อง
ช่างทาสีและผู้ปฏิบัติงานที่เกี่ยวข้อง
ช่างพ่นสีและขัดเงา
ช่างทำความสะอาดโครงสร้างอาคาร  สิ่งปลูกสร้าง
